areaType,areaName,areaCode,date,variants
nation,England,E92000001,2021-10-31,"[{'variant': 'Other', 'cumWeeklySequenced': 998420.0, 'newWeeklyPercentage': 0.18}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 998420.0, 'newWeeklyPercentage': 84.21}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 998420.0, 'newWeeklyPercentage': 14.53}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 998420.0, 'newWeeklyPercentage': 1.01}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 998420.0, 'newWeeklyPercentage': 0.07}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-10-24,"[{'variant': 'Other', 'cumWeeklySequenced': 961743.0, 'newWeeklyPercentage': 1.42}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 961743.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 961743.0, 'newWeeklyPercentage': 86.18}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 961743.0, 'newWeeklyPercentage': 12.39}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-10-17,"[{'variant': 'Other', 'cumWeeklySequenced': 927536.0, 'newWeeklyPercentage': 1.3}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 927536.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 927536.0, 'newWeeklyPercentage': 87.93}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 927536.0, 'newWeeklyPercentage': 10.77}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-10-10,"[{'variant': 'Other', 'cumWeeklySequenced': 892538.0, 'newWeeklyPercentage': 1.19}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 892538.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 892538.0, 'newWeeklyPercentage': 89.65}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 892538.0, 'newWeeklyPercentage': 9.16}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-10-03,"[{'variant': 'Other', 'cumWeeklySequenced': 862484.0, 'newWeeklyPercentage': 0.64}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 862484.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 862484.0, 'newWeeklyPercentage': 90.86}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 862484.0, 'newWeeklyPercentage': 8.5}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-09-26,"[{'variant': 'Other', 'cumWeeklySequenced': 830262.0, 'newWeeklyPercentage': 0.44}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 830262.0, 'newWeeklyPercentage': 91.74}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 830262.0, 'newWeeklyPercentage': 7.81}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-09-19,"[{'variant': 'Other', 'cumWeeklySequenced': 800033.0, 'newWeeklyPercentage': 0.2}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 800033.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 800033.0, 'newWeeklyPercentage': 93.2}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 800033.0, 'newWeeklyPercentage': 6.58}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-09-12,"[{'variant': 'Other', 'cumWeeklySequenced': 770898.0, 'newWeeklyPercentage': 0.19}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 770898.0, 'newWeeklyPercentage': 0.02}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 770898.0, 'newWeeklyPercentage': 94.46}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 770898.0, 'newWeeklyPercentage': 5.33}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-09-05,"[{'variant': 'Other', 'cumWeeklySequenced': 740839.0, 'newWeeklyPercentage': 0.17}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 740839.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 740839.0, 'newWeeklyPercentage': 95.69}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 740839.0, 'newWeeklyPercentage': 4.13}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-08-29,"[{'variant': 'Other', 'cumWeeklySequenced': 712712.0, 'newWeeklyPercentage': 0.11}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 712712.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 712712.0, 'newWeeklyPercentage': 96.5}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 712712.0, 'newWeeklyPercentage': 3.37}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-08-22,"[{'variant': 'Other', 'cumWeeklySequenced': 681497.0, 'newWeeklyPercentage': 0.11}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 681497.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 681497.0, 'newWeeklyPercentage': 96.7}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 681497.0, 'newWeeklyPercentage': 3.18}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-08-15,"[{'variant': 'Other', 'cumWeeklySequenced': 649737.0, 'newWeeklyPercentage': 0.2}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 649737.0, 'newWeeklyPercentage': 0.01}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 649737.0, 'newWeeklyPercentage': 97.43}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 649737.0, 'newWeeklyPercentage': 2.36}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-08-08,"[{'variant': 'Other', 'cumWeeklySequenced': 618552.0, 'newWeeklyPercentage': 1.76}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 618552.0, 'newWeeklyPercentage': 0.02}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 618552.0, 'newWeeklyPercentage': 96.22}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 618552.0, 'newWeeklyPercentage': 2.0}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-08-01,"[{'variant': 'Other', 'cumWeeklySequenced': 591206.0, 'newWeeklyPercentage': 0.3}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 591206.0, 'newWeeklyPercentage': 0.03}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 591206.0, 'newWeeklyPercentage': 98.4}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 591206.0, 'newWeeklyPercentage': 1.27}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-07-25,"[{'variant': 'Other', 'cumWeeklySequenced': 561834.0, 'newWeeklyPercentage': 0.17}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 561834.0, 'newWeeklyPercentage': 0.04}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 561834.0, 'newWeeklyPercentage': 98.58}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 561834.0, 'newWeeklyPercentage': 1.21}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-07-18,"[{'variant': 'Other', 'cumWeeklySequenced': 532682.0, 'newWeeklyPercentage': 0.23}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 532682.0, 'newWeeklyPercentage': 0.08}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 532682.0, 'newWeeklyPercentage': 98.72}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 532682.0, 'newWeeklyPercentage': 0.97}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-07-11,"[{'variant': 'Other', 'cumWeeklySequenced': 504508.0, 'newWeeklyPercentage': 0.22}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 504508.0, 'newWeeklyPercentage': 0.08}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 504508.0, 'newWeeklyPercentage': 98.8}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 504508.0, 'newWeeklyPercentage': 0.9}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
nation,England,E92000001,2021-07-04,"[{'variant': 'Other', 'cumWeeklySequenced': 484036.0, 'newWeeklyPercentage': 0.14}, {'variant': 'V-20DEC-01 (Alpha)', 'cumWeeklySequenced': 484036.0, 'newWeeklyPercentage': 0.23}, {'variant': 'V-21APR-02 (Delta B.1.617.2)', 'cumWeeklySequenced': 484036.0, 'newWeeklyPercentage': 99.14}, {'variant': 'V-21OCT-01 (Delta AY 4.2)', 'cumWeeklySequenced': 484036.0, 'newWeeklyPercentage': 0.49}, {'variant': 'V-22DEC-01 (Omicron CH.1.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22JUL-01 (Omicron BA.2.75)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'V-22OCT-01 (Omicron BQ.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-21NOV-01 (Omicron BA.1)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-03 (Omicron BA.4)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22APR-04 (Omicron BA.5)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'VOC-22JAN-01 (Omicron BA.2)', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}, {'variant': 'unclassified_variant', 'cumWeeklySequenced': 0.0, 'newWeeklyPercentage': 0.0}]"
